Env,Year,GermplasmId,Value
Butlerville_IN_2005,2005,K03-2839,60.3
Butlerville_IN_2005,2005,K03-2897,59.2
Butlerville_IN_2005,2005,K03-3496,50.0
Butlerville_IN_2005,2005,K03-3582,61.0
Butlerville_IN_2005,2005,K03-4142,57.2
Butlerville_IN_2005,2005,K03-4146,54.2
Butlerville_IN_2005,2005,K03-4150,50.0
Butlerville_IN_2005,2005,K03-4156,51.2
Butlerville_IN_2005,2005,K03-4157,45.8
Butlerville_IN_2005,2005,K1623RR,50.8
Butlerville_IN_2005,2005,K1630RR,63.8
Butlerville_IN_2005,2005,K1631RR,54.8
Butlerville_IN_2005,2005,LD00-2817,58.3
Butlerville_IN_2005,2005,LD00-3309,67.1
Butlerville_IN_2005,2005,LG01-4758,48.6
Butlerville_IN_2005,2005,LG03-1099,52.8
Butlerville_IN_2005,2005,LG03-2561,51.4
Butlerville_IN_2005,2005,LG03-2766,51.5
Butlerville_IN_2005,2005,LG03-3191,51.0
Butlerville_IN_2005,2005,LG03-3755,44.8
Butlerville_IN_2005,2005,LN97-15076,54.3
Butlerville_IN_2005,2005,Macon,51.1
Butlerville_IN_2005,2005,U01-390787,45.5
Butlerville_IN_2005,2005,U02-210123,47.5
Butlerville_IN_2005,2005,U02-210455,44.2
Butlerville_IN_2005,2005,U02-300437,48.7
Butlerville_IN_2005,2005,U02-300452,46.4
Butlerville_IN_2005,2005,U02-300455,45.8
Butlerville_IN_2005,2005,U02-300463,39.9
Butlerville_IN_2005,2005,U02-341439,38.8
Butlerville_IN_2005,2005,U02-341446,40.0
Butlerville_IN_2005,2005,U02-341563,47.1
Butlerville_IN_2011,2011,K08-6221,54.7
Butlerville_IN_2011,2011,K09-1614,52.8
Butlerville_IN_2011,2011,K09-2475,39.3
Butlerville_IN_2011,2011,K09-4069,51.7
Butlerville_IN_2011,2011,K09-4157,57.9
Butlerville_IN_2011,2011,LD00-2817,41.6
Butlerville_IN_2011,2011,LD00-3309,50.5
Butlerville_IN_2011,2011,LG08-4227,38.5
Butlerville_IN_2011,2011,LG09-8515,49.4
Butlerville_IN_2011,2011,LG09-8526,49.2
Butlerville_IN_2011,2011,LG09-8542,52.7
Butlerville_IN_2011,2011,LG09-8595,60.5
Butlerville_IN_2011,2011,LS08-4637,41.0
Butlerville_IN_2011,2011,LS08-4941,49.6
Butlerville_IN_2011,2011,LS08-5515,43.5
Butlerville_IN_2011,2011,Md-08-5816,57.8
Butlerville_IN_2011,2011,Md-0809WN100,49.7
Butlerville_IN_2011,2011,S08-15072,56.0
Butlerville_IN_2012,2012,IA3023,41.5
Butlerville_IN_2012,2012,K10-2644,42.4
Butlerville_IN_2012,2012,K10-8022,50.2
Butlerville_IN_2012,2012,K10-8500,43.8
Butlerville_IN_2012,2012,LD00-2817,43.4
Butlerville_IN_2012,2012,LD00-3309,41.099999999999994
Butlerville_IN_2012,2012,LD06-7620,48.6
Butlerville_IN_2012,2012,LD07-3419,43.2
Butlerville_IN_2012,2012,LD07-4477,43.4
Butlerville_IN_2012,2012,LD08-1592,42.2
Butlerville_IN_2012,2012,LD08-2355,39.6
Butlerville_IN_2012,2012,LD08-6972,47.0
Butlerville_IN_2012,2012,LD08-8622,42.0
Butlerville_IN_2012,2012,LD09-17071R2,49.4
Butlerville_IN_2012,2012,LD09-17123R2,48.0
Butlerville_IN_2012,2012,LD09-17140R2,51.2
Butlerville_IN_2012,2012,LD09-17213R2,51.4
Butlerville_IN_2012,2012,LD09-17220R2,49.7
Butlerville_IN_2012,2012,LG09-7167,44.0
Butlerville_IN_2012,2012,LG09-7250,50.5
Butlerville_IN_2012,2012,LG09-8166,52.0
Butlerville_IN_2012,2012,LG09-8519,48.4
Butlerville_IN_2012,2012,LG09-8545,41.9
Butlerville_IN_2012,2012,LG09-8595,48.3
Butlerville_IN_2012,2012,LG09-8702,46.3
Butlerville_IN_2012,2012,LG10-2695,52.6
Butlerville_IN_2012,2012,LG10-3251,51.0
Butlerville_IN_2012,2012,LG10-3369,46.4
Butlerville_IN_2012,2012,LS08-6034,56.0
Butlerville_IN_2012,2012,LS09-1530,50.6
Butlerville_IN_2012,2012,LS09-2340,41.6
Butlerville_IN_2012,2012,LS09-2342,49.6
Butlerville_IN_2012,2012,LS09-2659,53.9
Butlerville_IN_2012,2012,LS09-2722,50.0
Butlerville_IN_2012,2012,NEX2905A0R,44.2
Butlerville_IN_2012,2012,S10-8471,51.7
Butlerville_IN_2012,2012,U03-827101,52.3
Butlerville_IN_2012,2012,U11-607174R,46.9
Butlerville_IN_2012,2012,U11-609165R,46.0
Butlerville_IN_2013,2013,AR11-214015,41.8
Butlerville_IN_2013,2013,IA3023,34.3
Butlerville_IN_2013,2013,K11-1163,67.3
Butlerville_IN_2013,2013,K11-1173,66.5
Butlerville_IN_2013,2013,K11-1196,63.9
Butlerville_IN_2013,2013,K11-1204,64.8
Butlerville_IN_2013,2013,K11-1252,61.7
Butlerville_IN_2013,2013,K11-1289,63.5
Butlerville_IN_2013,2013,K11-1778,63.0
Butlerville_IN_2013,2013,K11-2216,67.2
Butlerville_IN_2013,2013,LD06-7620,69.3
Butlerville_IN_2013,2013,LD08-1592,43.8
Butlerville_IN_2013,2013,LD08-8622,47.1
Butlerville_IN_2013,2013,LD08-RST5-10,43.9
Butlerville_IN_2013,2013,LD09-17123R2,57.1
Butlerville_IN_2013,2013,LD09-17213R2,49.7
Butlerville_IN_2013,2013,LD09-17220R2,58.4
Butlerville_IN_2013,2013,LD10-9423,66.4
Butlerville_IN_2013,2013,LD10-9483,72.1
Butlerville_IN_2013,2013,LD11-13342Ra,53.4
Butlerville_IN_2013,2013,LD11-13814R,49.5
Butlerville_IN_2013,2013,LD11-13834R,50.1
Butlerville_IN_2013,2013,LD11-13948R,56.7
Butlerville_IN_2013,2013,LD11-14102R,57.3
Butlerville_IN_2013,2013,LD11-14160R,51.9
Butlerville_IN_2013,2013,LD11-14283R,53.8
Butlerville_IN_2013,2013,LD11-14287R,48.9
Butlerville_IN_2013,2013,LD11-14335R,47.2
Butlerville_IN_2013,2013,LD11-14362R,59.8
Butlerville_IN_2013,2013,LG09-7163,48.8
Butlerville_IN_2013,2013,LG09-7167,61.9
Butlerville_IN_2013,2013,LG09-7739,65.4
Butlerville_IN_2013,2013,LG09-8165,52.4
Butlerville_IN_2013,2013,LG09-8519,69.6
Butlerville_IN_2013,2013,LG10-2695,73.2
Butlerville_IN_2013,2013,LG10-2699,66.1
Butlerville_IN_2013,2013,LG10-3045,65.5
Butlerville_IN_2013,2013,LG10-3250,68.0
Butlerville_IN_2013,2013,LG10-3987,62.3
Butlerville_IN_2013,2013,LG11-6190,72.4
Butlerville_IN_2013,2013,LG11-6205,62.7
Butlerville_IN_2013,2013,LG11-6208,64.8
Butlerville_IN_2013,2013,LG11-7662,63.8
Butlerville_IN_2013,2013,LG11-7722,68.0
Butlerville_IN_2013,2013,LG11-7727,62.8
Butlerville_IN_2013,2013,LG11-7880,63.5
Butlerville_IN_2013,2013,NEX2905A0R,32.6
Butlerville_IN_2013,2013,S10-6090RR,53.0
Butlerville_IN_2013,2013,SA10-11227,57.6
Butlerville_IN_2013,2013,SA10-8471,60.3
Butlerville_IN_2013,2013,U03-827101,47.9
Butlerville_IN_2014,2014,AR11-214015,62.2
Butlerville_IN_2014,2014,HM11-W192,68.7
Butlerville_IN_2014,2014,HM11-W193,53.5
Butlerville_IN_2014,2014,HR10-3342,74.3
Butlerville_IN_2014,2014,IA3023,61.7
Butlerville_IN_2014,2014,JTN-4114,67.6
Butlerville_IN_2014,2014,JTN-4214,52.1
Butlerville_IN_2014,2014,K12-1464,49.7
Butlerville_IN_2014,2014,K12-1546,63.0
Butlerville_IN_2014,2014,K12-1575,68.4
Butlerville_IN_2014,2014,K12-1770,68.8
Butlerville_IN_2014,2014,K12-1781,66.7
Butlerville_IN_2014,2014,K12-2094,62.9
Butlerville_IN_2014,2014,K12-2236,65.8
Butlerville_IN_2014,2014,K12-2315,68.2
Butlerville_IN_2014,2014,K12-2333,71.8
Butlerville_IN_2014,2014,K12-2344,61.7
Butlerville_IN_2014,2014,LD00-2817,67.9
Butlerville_IN_2014,2014,LD06-7620,70.95
Butlerville_IN_2014,2014,LD10-10219,65.9
Butlerville_IN_2014,2014,LD10-10226,64.4
Butlerville_IN_2014,2014,LD10-2477,61.9
Butlerville_IN_2014,2014,LD10-9168,73.5
Butlerville_IN_2014,2014,LD10-9200,65.8
Butlerville_IN_2014,2014,LD10-9409,62.9
Butlerville_IN_2014,2014,LD10-9763,61.0
Butlerville_IN_2014,2014,LD11-11299,77.5
Butlerville_IN_2014,2014,LD11-13479R2a,58.6
Butlerville_IN_2014,2014,LD11-13494R2a,56.4
Butlerville_IN_2014,2014,LD11-13523R2a,59.1
Butlerville_IN_2014,2014,LD11-13677R2,61.9
Butlerville_IN_2014,2014,LD11-13802R2,75.3
Butlerville_IN_2014,2014,LD11-13948R,76.9
Butlerville_IN_2014,2014,LD11-14102R,65.2
Butlerville_IN_2014,2014,LD11-14362R,60.0
Butlerville_IN_2014,2014,LD11-3619,65.0
Butlerville_IN_2014,2014,LD11-9790,66.6
Butlerville_IN_2014,2014,LG10-3278,58.1
Butlerville_IN_2014,2014,LG11-6190,63.1
Butlerville_IN_2014,2014,LG11-6208,70.9
Butlerville_IN_2014,2014,LG11-6210,71.9
Butlerville_IN_2014,2014,LG11-6214,64.8
Butlerville_IN_2014,2014,LG11-6759,53.1
Butlerville_IN_2014,2014,LG11-6760,63.0
Butlerville_IN_2014,2014,LG12-3475,77.1
Butlerville_IN_2014,2014,LG12-3478,53.3
Butlerville_IN_2014,2014,LG12-3738,65.1
Butlerville_IN_2014,2014,LG12-3771,67.6
Butlerville_IN_2014,2014,LG12-4068,64.0
Butlerville_IN_2014,2014,LG12-4072,69.4
Butlerville_IN_2014,2014,LG12-4073,73.2
Butlerville_IN_2014,2014,NEX2905A0R,59.5
Butlerville_IN_2014,2014,S10-6090RR,65.7
Butlerville_IN_2014,2014,S12-1879,49.5
Butlerville_IN_2014,2014,S12-1939,55.3
Butlerville_IN_2014,2014,S12-3318,60.3
Butlerville_IN_2014,2014,S12-3443,56.2
Butlerville_IN_2014,2014,S12-3728,55.8
Butlerville_IN_2014,2014,S12-3779,71.5
Butlerville_IN_2014,2014,SA10-11227,68.9
Butlerville_IN_2014,2014,SA10-8471,57.3
Butlerville_IN_2014,2014,SA11-10168,70.3
Butlerville_IN_2014,2014,SA11-10182,60.1
Butlerville_IN_2014,2014,SA11-15334,65.1
Butlerville_IN_2014,2014,SA11-18687,52.7
Butlerville_IN_2014,2014,SA11-9446,71.8
Butlerville_IN_2014,2014,SA11-9478RR,74.8
Butlerville_IN_2014,2014,U03-827101,66.2
Butlerville_IN_2014,2014,U11-607174R,65.8
Butlerville_IN_2014,2014,U11-616086,64.3
Butlerville_IN_2014,2014,U11-616111,66.7
Butlerville_IN_2014,2014,U11-622148,62.8
Butlerville_IN_2014,2014,U11-649117,55.4
Butlerville_IN_2014,2014,U12-916110R,48.2
Butlerville_IN_2014,2014,U12-917111R,67.3
Butlerville_IN_2015,2015,AR13-332001,54.9
Butlerville_IN_2015,2015,AR13-332029,58.6
Butlerville_IN_2015,2015,HM11-W192,74.6
Butlerville_IN_2015,2015,HM12-N069,71.3
Butlerville_IN_2015,2015,HR10-3325,45.1
Butlerville_IN_2015,2015,HR10-3349,52.0
Butlerville_IN_2015,2015,IA3023,49.9
Butlerville_IN_2015,2015,K12-1575,49.8
Butlerville_IN_2015,2015,K12-2333,65.7
Butlerville_IN_2015,2015,K13-1156,55.1
Butlerville_IN_2015,2015,K13-1231,56.5
Butlerville_IN_2015,2015,K13-1234,73.0
Butlerville_IN_2015,2015,K13-1289,69.0
Butlerville_IN_2015,2015,K13-1290,72.9
Butlerville_IN_2015,2015,K13-1620,72.3
Butlerville_IN_2015,2015,K13-1627,71.6
Butlerville_IN_2015,2015,LD00-2817,67.0
Butlerville_IN_2015,2015,LD06-7620,59.25
Butlerville_IN_2015,2015,LD07-3395bf,57.76666666666667
Butlerville_IN_2015,2015,LD09-30224,38.4
Butlerville_IN_2015,2015,LD10-10219,52.6
Butlerville_IN_2015,2015,LD10-10226,43.6
Butlerville_IN_2015,2015,LD11-10069,62.5
Butlerville_IN_2015,2015,LD11-11299,73.6
Butlerville_IN_2015,2015,LD11-13802R2,50.9
Butlerville_IN_2015,2015,LD11-13948R,68.5
Butlerville_IN_2015,2015,LD11-14102R,46.9
Butlerville_IN_2015,2015,LD11-2170,58.7
Butlerville_IN_2015,2015,LD11-7311,63.9
Butlerville_IN_2015,2015,LD11-9790,70.0
Butlerville_IN_2015,2015,LD12-10534,70.4
Butlerville_IN_2015,2015,LD12-15156R1a,47.8
Butlerville_IN_2015,2015,LD12-15505R1,47.8
Butlerville_IN_2015,2015,LD12-15609R2,53.5
Butlerville_IN_2015,2015,LD12-15753R2,59.7
Butlerville_IN_2015,2015,LG10-3278,74.0
Butlerville_IN_2015,2015,LG11-6215,72.3
Butlerville_IN_2015,2015,LG11-6759,61.5
Butlerville_IN_2015,2015,LG11-6760,59.6
Butlerville_IN_2015,2015,LG11-6761,66.9
Butlerville_IN_2015,2015,LG12-2177,56.4
Butlerville_IN_2015,2015,LG12-3475,75.1
Butlerville_IN_2015,2015,LG12-3478,74.1
Butlerville_IN_2015,2015,LG12-3935,56.5
Butlerville_IN_2015,2015,LG12-4045,67.3
Butlerville_IN_2015,2015,LG12-4068,66.6
Butlerville_IN_2015,2015,LG12-4072,63.7
Butlerville_IN_2015,2015,LG13-3925,75.7
Butlerville_IN_2015,2015,LG13-3981,79.0
Butlerville_IN_2015,2015,LG13-3993,59.2
Butlerville_IN_2015,2015,LG13-4053,72.4
Butlerville_IN_2015,2015,NEX2905A0R,43.2
Butlerville_IN_2015,2015,S11-10348RR,57.6
Butlerville_IN_2015,2015,S12-3835,60.6
Butlerville_IN_2015,2015,S13-11061,80.5
Butlerville_IN_2015,2015,S13-14661,56.9
Butlerville_IN_2015,2015,SA10-8471,68.3
Butlerville_IN_2015,2015,SA11-9478RR,72.4
Butlerville_IN_2015,2015,SA12-1394,48.3
Butlerville_IN_2015,2015,SA12-1451,65.9
Butlerville_IN_2015,2015,SA12-1471,70.0
Butlerville_IN_2015,2015,SA12-1756RR,55.4
Butlerville_IN_2015,2015,U03-827101,60.6
Butlerville_IN_2015,2015,U11-377007,64.6
Butlerville_IN_2015,2015,U11-396029,58.1
Butlerville_IN_2015,2015,U11-430085,62.4
Butlerville_IN_2015,2015,U11-444083,52.9
Butlerville_IN_2015,2015,U11-494100,72.6
Butlerville_IN_2015,2015,U11-614093,47.9
Butlerville_IN_2015,2015,U11-616086,46.3
Butlerville_IN_2015,2015,U11-622148,59.3
Butlerville_IN_2017,2017,CR144155,51.6636206
Butlerville_IN_2017,2017,CR145524,53.85366176
Butlerville_IN_2017,2017,CR146116,52.84760093
Butlerville_IN_2017,2017,CR147814,54.4862785
Butlerville_IN_2017,2017,CR147839,43.38934493
Butlerville_IN_2017,2017,CR147881,52.20918141
Butlerville_IN_2017,2017,DSN11-03004,61.27184529
Butlerville_IN_2017,2017,DSN11-03174,48.76171876
Butlerville_IN_2017,2017,DSN11-06152,51.91201195
Butlerville_IN_2017,2017,DSN11-10057,56.79611758
Butlerville_IN_2017,2017,DSN11-27183,57.96577125
Butlerville_IN_2017,2017,HM11-H015,55.61044652
Butlerville_IN_2017,2017,HM11-H016,56.76223752
Butlerville_IN_2017,2017,HM14-C033,56.55274689
Butlerville_IN_2017,2017,HM14-E042,53.84465549
Butlerville_IN_2017,2017,HM14-E087,54.24771303
Butlerville_IN_2017,2017,HM14-W146,59.41946667
Butlerville_IN_2017,2017,K14-1094,59.01143532
Butlerville_IN_2017,2017,K14-1153,60.95323969
Butlerville_IN_2017,2017,K14-1358,64.57346068
Butlerville_IN_2017,2017,K15-1008,59.2488393
Butlerville_IN_2017,2017,K15-1039,54.24545561
Butlerville_IN_2017,2017,K15-1278,59.03896931
Butlerville_IN_2017,2017,K15-1279,61.70714368
Butlerville_IN_2017,2017,K15-1283,67.37456068
Butlerville_IN_2017,2017,K15-1294,63.39680994
Butlerville_IN_2017,2017,K15-1303,64.00977025
Butlerville_IN_2017,2017,K15-1307,61.91692937
Butlerville_IN_2017,2017,K15-1310,68.48705286
Butlerville_IN_2017,2017,LD06-7620,60.03123113666667
Butlerville_IN_2017,2017,LD07-3395bf,62.272682202
Butlerville_IN_2017,2017,LD11-2170,56.081784045000006
Butlerville_IN_2017,2017,LD13-14525R2,54.52658426
Butlerville_IN_2017,2017,LD13-3483,54.32716304
Butlerville_IN_2017,2017,LD13-5775a,58.67490148
Butlerville_IN_2017,2017,LD13-8769,71.59944759
Butlerville_IN_2017,2017,LD14-14172R2,53.18683712
Butlerville_IN_2017,2017,LD14-14308R2,59.05059831
Butlerville_IN_2017,2017,LD14-2880,67.35583157
Butlerville_IN_2017,2017,LD14-3698,56.31532418
Butlerville_IN_2017,2017,LD14-6763,58.77948756
Butlerville_IN_2017,2017,LD14-6766,69.4259109
Butlerville_IN_2017,2017,LD14-6796,62.87777619
Butlerville_IN_2017,2017,LG13-3993,61.35716834
Butlerville_IN_2017,2017,LG14-6165,48.33349237
Butlerville_IN_2017,2017,LG14-7959,62.56472984
Butlerville_IN_2017,2017,LG14-8024,67.91995288
Butlerville_IN_2017,2017,LG15-2049,70.64688579
Butlerville_IN_2017,2017,LG15-2224,60.87206149
Butlerville_IN_2017,2017,S13-2743C,71.58145378
Butlerville_IN_2017,2017,S14-8943R,66.56655818
Butlerville_IN_2017,2017,S15-2702,58.4387995
Butlerville_IN_2017,2017,S15-7499,55.72964964
Butlerville_IN_2017,2017,SA12-1451,71.1369571
Butlerville_IN_2017,2017,SA12-1455,47.9002547
Butlerville_IN_2017,2017,SA13-1310,58.08861809
Butlerville_IN_2017,2017,SA13-1363,56.53905249
Butlerville_IN_2017,2017,SA13-1385,55.59533772
Butlerville_IN_2017,2017,SA13-1464,58.14341443
Butlerville_IN_2017,2017,SA13-2047,53.53125789
Butlerville_IN_2017,2017,SA13-2489,47.14911394
Butlerville_IN_2017,2017,SA13-2699,53.88764955
Butlerville_IN_2017,2017,SA13-3135,53.10527019
Butlerville_IN_2017,2017,SA13-4268RR,53.74772685
Butlerville_IN_2017,2017,SA13-4420RR,62.4281324
Butlerville_IN_2017,2017,SA13-4434RR,55.39531702
Butlerville_IN_2017,2017,SA14-5754,65.8172908
Butlerville_IN_2017,2017,SA14-5854,63.44112473
Butlerville_IN_2017,2017,U11-920017,41.91473323
Butlerville_IN_2017,2017,U12-428210,59.68485894
Butlerville_IN_2017,2017,U13-231286,40.67123096
Butlerville_IN_2017,2017,U13-931068,50.94242581
Butlerville_IN_2017,2017,U14-605217,59.48098845
Butlerville_IN_2017,2017,U14-924158,57.81492676
Butlerville_IN_2018,2018,CR145192,32.99074156
Butlerville_IN_2018,2018,CR145524,30.21366297
Butlerville_IN_2018,2018,CR145764,37.57423072
Butlerville_IN_2018,2018,CR146116,29.80217055
Butlerville_IN_2018,2018,CR146131,28.86113471
Butlerville_IN_2018,2018,CR147871,24.70921592
Butlerville_IN_2018,2018,CR147881,24.47775055
Butlerville_IN_2018,2018,CR15-0616,43.5655503
Butlerville_IN_2018,2018,CR15-0619,39.99115684
Butlerville_IN_2018,2018,CR15-1382,44.34239382
Butlerville_IN_2018,2018,DSN11-03004,32.32051205
Butlerville_IN_2018,2018,DSN11-03174,18.91139768
Butlerville_IN_2018,2018,DSN11-06152,35.38839061
Butlerville_IN_2018,2018,DSN11-10057,28.97311595
Butlerville_IN_2018,2018,DSN11-27183,34.93426944
Butlerville_IN_2018,2018,HM14-B045,33.24161045
Butlerville_IN_2018,2018,HM14-F042,5.850492978
Butlerville_IN_2018,2018,K15-1008,37.0792652
Butlerville_IN_2018,2018,K15-1283,43.99121952
Butlerville_IN_2018,2018,LD00-2817,41.05330196333333
Butlerville_IN_2018,2018,LD06-7620,30.886683816666665
Butlerville_IN_2018,2018,LD07-3395bf,39.764862002
Butlerville_IN_2018,2018,LD11-2170,29.846225405000002
Butlerville_IN_2018,2018,LD14-1429,32.20102793
Butlerville_IN_2018,2018,LD14-2880,43.43530361
Butlerville_IN_2018,2018,LD14-3698,29.1487874
Butlerville_IN_2018,2018,LD14-3702,38.19893711
Butlerville_IN_2018,2018,LD14-6766,49.8396471
Butlerville_IN_2018,2018,LD16-10183,15.15075286
Butlerville_IN_2018,2018,LD16-10351,22.33288124
Butlerville_IN_2018,2018,LG15-4348,39.9669762
Butlerville_IN_2018,2018,LG16-4634,46.10665336
Butlerville_IN_2018,2018,LG16-4642,50.15556908
Butlerville_IN_2018,2018,LG16-4644,42.31929884
Butlerville_IN_2018,2018,LG16-4655,57.73173936
Butlerville_IN_2018,2018,S13-2743C,47.14678627
Butlerville_IN_2018,2018,SA13-1310,40.43126982
Butlerville_IN_2018,2018,SA13-1363,40.99710527
Butlerville_IN_2018,2018,SA13-1385,31.6628295
Butlerville_IN_2018,2018,SA13-2699,43.84872093
Butlerville_IN_2018,2018,SA14-5754,47.41808436
Butlerville_IN_2018,2018,SA14-5854,55.34868862
Butlerville_IN_2018,2018,SA14-9653,34.76886879
Butlerville_IN_2018,2018,SA17-749PR,32.95286183
Butlerville_IN_2018,2018,U11-920017,17.84263016
Butlerville_IN_2018,2018,U13-231286,29.66404162
Butlerville_IN_2018,2018,U14-211209,27.61794623
Butlerville_IN_2018,2018,U14-211226,23.25483671
Butlerville_IN_2018,2018,U14-212231,29.44794733
Butlerville_IN_2018,2018,U14-320041,35.81761457
Butlerville_IN_2018,2018,U14-605217,39.57810483
Butlerville_IN_2018,2018,U14-924158,19.00072977
Butlerville_IN_2018,2018,U15-606207,28.8995062
Butlerville_IN_2018,2018,U15-613163,23.7915739
Byron_NE_1998,1998,Macon,67.25
Byron_NE_1999,1999,Macon,66.1
Carbondale_IL_2014,2014,HR10-3342,55.0
Carbondale_IL_2014,2014,JTN-4114,41.0
Carbondale_IL_2014,2014,JTN-4214,62.5
Carbondale_IL_2014,2014,K12-1464,33.2
Carbondale_IL_2014,2014,K12-1546,41.1
Carbondale_IL_2014,2014,K12-1575,38.6
Carbondale_IL_2014,2014,K12-1770,37.3
Carbondale_IL_2014,2014,K12-1781,31.8
Carbondale_IL_2014,2014,K12-2094,75.7
Carbondale_IL_2014,2014,K12-2236,45.3
Carbondale_IL_2014,2014,K12-2315,52.0
Carbondale_IL_2014,2014,K12-2333,40.7
Carbondale_IL_2014,2014,K12-2344,59.9
Carbondale_IL_2014,2014,LD00-2817,57.6
Carbondale_IL_2014,2014,LD06-7620,41.5
Carbondale_IL_2014,2014,LD11-11299,47.7
Carbondale_IL_2014,2014,LD11-3619,32.1
Carbondale_IL_2014,2014,LD11-9790,36.3
Carbondale_IL_2014,2014,LG10-3278,50.7
Carbondale_IL_2014,2014,LG11-6759,34.0
Carbondale_IL_2014,2014,LG11-6760,44.5
Carbondale_IL_2014,2014,LG12-3475,35.4
Carbondale_IL_2014,2014,LG12-3478,35.9
Carbondale_IL_2014,2014,LG12-3738,37.2
Carbondale_IL_2014,2014,LG12-3771,41.0
Carbondale_IL_2014,2014,LG12-4068,41.5
Carbondale_IL_2014,2014,LG12-4072,32.0
Carbondale_IL_2014,2014,LG12-4073,45.9
Carbondale_IL_2014,2014,S12-1879,51.5
Carbondale_IL_2014,2014,S12-1939,40.2
Carbondale_IL_2014,2014,S12-3318,49.2
Carbondale_IL_2014,2014,S12-3443,36.8
Carbondale_IL_2014,2014,S12-3728,43.5
Carbondale_IL_2014,2014,S12-3779,48.7
Carbondale_IL_2014,2014,SA11-15334,44.0
Carbondale_IL_2014,2014,SA11-18687,40.7
Carbondale_IL_2015,2015,K12-1575,80.4
Carbondale_IL_2015,2015,K12-2333,58.1
Carbondale_IL_2015,2015,K13-1156,64.4
Carbondale_IL_2015,2015,K13-1231,67.5
Carbondale_IL_2015,2015,K13-1234,43.7
Carbondale_IL_2015,2015,K13-1289,80.5
Carbondale_IL_2015,2015,K13-1290,72.7
Carbondale_IL_2015,2015,K13-1620,74.1
Carbondale_IL_2015,2015,K13-1627,73.1
Carbondale_IL_2015,2015,LD00-2817,87.2
Carbondale_IL_2015,2015,LD06-7620,72.55
Carbondale_IL_2015,2015,LD07-3395bf,81.35
Carbondale_IL_2015,2015,LD11-11299,71.9
Carbondale_IL_2015,2015,LD12-10534,82.8
Carbondale_IL_2015,2015,LG10-3278,83.1
Carbondale_IL_2015,2015,LG11-6215,72.7
Carbondale_IL_2015,2015,LG11-6759,65.9
Carbondale_IL_2015,2015,LG11-6760,79.7
Carbondale_IL_2015,2015,LG11-6761,71.8
Carbondale_IL_2015,2015,LG12-3475,75.6
Carbondale_IL_2015,2015,LG12-3478,76.7
Carbondale_IL_2015,2015,LG12-3935,76.3
Carbondale_IL_2015,2015,LG12-4045,67.6
Carbondale_IL_2015,2015,LG12-4068,69.9
Carbondale_IL_2015,2015,LG12-4072,78.9
Carbondale_IL_2015,2015,LG13-3925,82.9
Carbondale_IL_2015,2015,LG13-3981,91.6
Carbondale_IL_2015,2015,LG13-3993,38.8
Carbondale_IL_2015,2015,LG13-4053,84.0
Carbondale_IL_2015,2015,S12-3835,75.4
Carbondale_IL_2015,2015,S13-11061,83.3
Carbondale_IL_2015,2015,SA10-8471,80.2
Carbondale_IL_2015,2015,SA12-1394,97.8
Carbondale_IL_2015,2015,SA12-1451,102.8
Carbondale_IL_2015,2015,SA12-1471,57.2
Carlisle_IA_2001,2001,Macon,63.03333333333333
Carlisle_IA_2002,2002,Apex,69.75
Carlisle_IA_2002,2002,Macon,58.26666666666667
Carlisle_IA_2002,2002,U99-035014,63.9
Carlisle_IA_2004,2004,Apex,65.6
Carlisle_IA_2004,2004,HS1-3717,52.6
Carlisle_IA_2004,2004,IA3023,80.0
Carlisle_IA_2004,2004,LG00-6304,50.3
Carlisle_IA_2004,2004,LG00-8298,48.7
Carlisle_IA_2004,2004,LG01-2617,52.2
Carlisle_IA_2004,2004,LG01-4067,45.5
Carlisle_IA_2004,2004,LG01-4178,53.7
Carlisle_IA_2004,2004,LG01-4918,53.7
Carlisle_IA_2004,2004,Macon,58.4
Carlisle_IA_2004,2004,Pana,64.3
Carlisle_IA_2004,2004,U01-310412,62.1
Carlisle_IA_2004,2004,U01-390127,37.4
Carlisle_IA_2004,2004,U01-390274,41.0
Carlisle_IA_2004,2004,U01-390495,63.9
Carlisle_IA_2004,2004,U01-390783,51.6
Carlisle_IA_2004,2004,U01-390784,63.1
Carlisle_IA_2004,2004,U01-390787,68.9
Carlisle_IA_2004,2004,U99-035014,68.7
Carlisle_IA_2005,2005,HFPR-3,73.9
Carlisle_IA_2005,2005,HFPR-5,72.4
Carlisle_IA_2005,2005,HS3-2523,78.1
Carlisle_IA_2005,2005,HS3-2840,83.3
Carlisle_IA_2005,2005,IA3023,88.2
Carlisle_IA_2005,2005,K03-2839,82.2
Carlisle_IA_2005,2005,K03-3582,74.9
Carlisle_IA_2005,2005,K03-4142,75.7
Carlisle_IA_2005,2005,K03-4146,78.5
Carlisle_IA_2005,2005,K03-4150,74.7
Carlisle_IA_2005,2005,K03-4156,84.1
Carlisle_IA_2005,2005,K03-4157,76.0
Carlisle_IA_2005,2005,LG01-4758,77.3
Carlisle_IA_2005,2005,Macon,73.6
Carlisle_IA_2005,2005,U01-390787,75.8
Carlisle_IA_2005,2005,U02-210123,81.1
Carlisle_IA_2005,2005,U02-210455,79.0
Carlisle_IA_2005,2005,U02-300437,81.4
Carlisle_IA_2005,2005,U02-300452,77.1
Carlisle_IA_2005,2005,U02-300455,76.0
Carlisle_IA_2005,2005,U02-300463,77.4
