Trial,Unique Identifier,Line,Replicate,Block,Field row,Field column,Management,DF,DPM,PlHa,PoM,100SdW,TSW,Yd
Pal14C_drt,14MCC03421.000,ACC_012,R2,B08,4,94,Drought,33,65,7,11.4,17,22.68,437.0295349
Pal14C_drt,14MCC03423.000,NUA_428,R2,B08,4,93,Drought,33,63,4.25,11.4,8,13.608,263.6154419
Pal14C_drt,14MCC03425.000,ABD_054,R2,B08,4,92,Drought,35,64,7.75,11.4,25,58.968,553.0535581
Pal14C_drt,14MCC03427.000,DAB_576,R2,B08,4,91,Drought,33,64,10.5,11.4,32,77.112,471.5388837
Pal14C_drt,14MCC03429.000,SMC_140,R2,B08,4,90,Drought,39,65,13.25,11.4,21,95.256,431.6056744
Pal14C_drt,14MCC03437.000,SMR_138,R2,B08,4,86,Drought,36,61,8.75,11.4,22,127.008,757.3713488
Pal14C_drt,14MCC03439.000,SMC_041,R2,B08,4,85,Drought,36,64,14.5,11.4,16,99.792,450.6111628
Pal14C_drt,14MCC03443.000,SEC_057,R2,B08,5,86,Drought,37,61,9.25,11.4,22,167.832,966.0097674
Pal14C_drt,14MCC03445.000,ALB_252-14,R2,B08,5,87,Drought,40,66,13.25,11.4,21,208.656,896.6951163
Pal14C_drt,14MCC03449.000,SER_328,R2,B08,5,89,Drought,37,64,9,11.4,22,222.264,1264.952093
Pal14C_drt,14MCC03451.000,SMR_127,R2,B08,5,90,Drought,36,64,7.75,11.4,18,104.328,619.4980465
Pal14C_drt,14MCC03453.000,SCR_070,R2,B08,5,91,Drought,35,61,22,11.4,23,222.264,641.8088372
Pal14C_drt,14MCC03455.000,ACC_031,R2,B08,5,92,Drought,34,65,8.5,11.4,31,77.112,475.0756744
Pal14C_drt,14MCC03457.000,ICA_CALIMA,R2,B08,5,93,Drought,32,61,8.25,11.4,29,117.936,1040.625209
Pal14C_drt,14MCC03461.000,DAN_025,R2,B08,6,94,Drought,30,61,7,11.4,24,58.968,548.4252558
Pal14C_drt,14MCC03463.000,DAA_006,R2,B08,6,93,Drought,33,61,12,11.4,29,167.832,728.5730233
Pal14C_drt,14MCC03465.000,SCN_013,R2,B08,6,92,Drought,32,58,12,11.4,21,222.264,1285.053488
Pal14C_drt,14MCC03467.000,DAB_441,R2,B08,6,91,Drought,29,57,6,11.4,31,127.008,1130.641953
Pal14C_drt,14MCC03471.000,SCR_003,R2,B08,6,89,Drought,33,63,7.5,11.4,23,213.192,1222.96186
Pal14C_drt,14MCC03473.000,SEN_104,R2,B08,6,88,Drought,36,61,10.75,11.4,22,195.048,1126.44
Pal14C_drt,14MCC03477.000,SMR_113,R2,B08,6,86,Drought,36,60,12,11.4,19,131.544,778.4719535
Pal14C_drt,14MCC03479.000,BFS_084,R2,B08,6,85,Drought,33,58,13.75,11.4,21,226.8,1299.55814
Pal14C_drt,14MCC03481.000,DAA_007,R2,B08,7,85,Drought,33,63,10.25,11.4,30,181.44,1045.506977
Pal14C_drt,14MCC03485.000,AFR_298,R2,B08,7,87,Drought,32,63,9.75,11.4,33,158.76,915.844186
Pal14C_drt,14MCC03489.000,GGR_021,R2,B08,7,89,Drought,34,64,9.5,12.7,22,376.488,2123.217209
Pal14C_drt,14MCC03491.000,NUA_540,R2,B08,7,90,Drought,37,65,1.5,11.4,8,13.608,524.3826977
Pal14C_drt,14MCC03495.000,MAZ_032,R2,B08,7,92,Drought,33,63,7.75,11.4,28,131.544,771.7587907
Pal14C_drt,14MCC03499.000,DAB_929,R2,B08,7,94,Drought,29,56,10.75,11.4,26,95.256,571.4744651
Pal14C_drt,14MCC03501.000,BFS_129,R2,B08,8,94,Drought,33,59,14,12.3,24,303.912,1291.331512
Pal14C_drt,14MCC03507.000,SAP_001-15,R2,B08,8,91,Drought,29,59,17.75,11,33,276.696,795.4116279
Pal14C_drt,14MCC03509.000,SCN_020,R2,B08,8,90,Drought,37,66,12.75,11.4,24,204.12,586.1197674
Pal14C_drt,14MCC03511.000,SMC_142,R2,B08,8,89,Drought,39,67,19.25,11.5,22,254.016,726.1116279
Pal14C_drt,14MCC03513.000,DAB_931,R2,B08,8,88,Drought,29,54,9.75,11.4,23,140.616,820.8958605
Pal14C_drt,14MCC03515.000,DAB_380,R2,B08,8,87,Drought,30,56,13.5,10.6,29,267.624,1159.185349
Pal14C_drt,14MCC03521.000,SMR_121,R2,B08,9,85,Drought,35,63,16.5,12.6,21,353.808,998.7990698
Pal14C_drt,14MCC03523.000,NUA_326,R2,B08,9,86,Drought,38,80,11.75,11.4,7,18.144,699.9505116
Pal14C_drt,14MCC03525.000,INB_834,R2,B08,9,87,Drought,37,62,6.5,11.4,12,77.112,706.86
Pal14C_drt,14MCC03527.000,BFS_014,R2,B08,9,88,Drought,35,61,15.75,12.4,24,272.16,770.0651163
Pal14C_drt,14MCC03529.000,BRB_198,R2,B08,9,89,Drought,36,67,10.5,11.4,31,122.472,715.2902791
Pal14C_drt,14MCC03535.000,SEQ_011,R2,B08,9,92,Drought,34,61,17.5,11,18,340.2,977.9651163
Pal14C_drt,14MCC03537.000,DAB_622,R2,B08,9,93,Drought,29,59,8,11.4,32,131.544,1169.874837
Pal14C_drt,14MCC03541.000,SMC_178,R2,B08,10,94,Drought,33,59,13,11.4,20,181.44,790.2837209
Pal14C_drt,14MCC03543.000,DAN_004,R2,B08,10,93,Drought,30,60,7.75,11.4,28,86.184,780.3326512
Pal14C_drt,14MCC03547.000,SMC_204,R2,B08,10,91,Drought,35,61,18.75,10.1,28,285.768,829.797907
Pal14C_drt,14MCC03549.000,SCR_009,R2,B08,10,90,Drought,33,61,17.25,11.9,22,412.776,1174.598372
Pal14C_drt,14MCC03551.000,SER_016,R2,B08,10,89,Drought,31,58,17.75,11.4,20,544.32,1557.711628
Pal14C_drt,14MCC03555.000,DAB_588,R2,B08,10,87,Drought,30,60,11,11.4,19,108.864,644.8855814
Pal14C_drt,14MCC03557.000,SMC_198,R2,B08,10,86,Drought,38,65,13.75,11.4,23,158.76,456.8965116
Pal14C_drt,14MCC03559.000,SMC_185,R2,B08,10,85,Drought,35,61,9,11.4,27,90.72,563.132093
Pal14C_drt,14MCC03561.000,TIO_CANELA_75,R2,B08,11,85,Drought,37,64,19.25,11.4,18,231.336,657.544186
Pal14C_drt,14MCC03563.000,CAL_096,R2,B08,11,86,Drought,30,61,8,11.4,33,104.328,948.0503721
Pal14C_drt,14MCC03565.000,DAB_606,R2,B08,11,87,Drought,35,61,9.25,11.4,23,122.472,721.0657674
Pal14C_drt,14MCC03567.000,SEC_047,R2,B08,11,88,Drought,34,58,13.75,11.5,23,263.088,752.044186
Pal14C_drt,14MCC03569.000,DAA_005,R2,B08,11,89,Drought,32,60,13.25,11.4,31,217.728,937.7916279
Pal14C_drt,14MCC03571.000,SMC_176,R2,B08,11,90,Drought,32,58,16.75,11.4,20,358.344,1025.493488
Pal14C_drt,14MCC03573.000,SAP_001-16,R2,B08,11,91,Drought,29,60,4.75,11.4,31,117.936,1058.109907
Pal14C_drt,14MCC03577.000,SMC_181,R2,B08,11,93,Drought,34,60,14.25,11.4,26,195.048,560.07
Pal14C_drt,14MCC03581.000,GGR_001,R2,B08,12,94,Drought,32,63,7.25,11.4,31,77.112,706.0380698
Pal14C_drt,14MCC03583.000,SMC_140,R2,B08,12,93,Drought,38,64,13,11.4,22,154.224,679.063814
Pal14C_drt,14MCC03585.000,DAB_597,R2,B08,12,92,Drought,29,56,9.25,11.4,27,113.4,681.8651163
Pal14C_drt,14MCC03593.000,DAB_934,R2,B08,12,88,Drought,29,57,7.25,11.4,21,140.616,838.4274419
Pal14C_drt,14MCC03597.000,DAN_012,R2,B08,12,86,Drought,33,62,10.25,11.4,20,99.792,602.2975814
Pal14C_drt,14MCC03599.000,DAN_013,R2,B08,12,85,Drought,29,60,9.5,11.4,34,117.936,701.9020465
Pal14C_drt,14MCC03605.000,INB_820,R2,B08,13,87,Drought,33,63,10,11.4,17,172.368,1010.713395
Pal14C_drt,14MCC03607.000,ICA_CALIMA,R2,B08,13,88,Drought,31,60,7.75,11.4,29,117.936,1037.425395
Pal14C_drt,14MCC03609.000,SMC_188,R2,B08,13,89,Drought,37,63,11,11.4,23,235.872,999.9418605
Pal14C_drt,14MCC03611.000,SEN_118,R2,B08,13,90,Drought,34,58,12.5,11.4,18,226.8,968.0755814
Pal14C_drt,14MCC03613.000,ACC_028,R2,B08,13,91,Drought,30,63,4.25,11.4,26,45.36,853.9283721
Pal14C_drt,14MCC03615.000,SMR_144,R2,B08,13,92,Drought,39,63,10.5,11.4,25,199.584,1143.611163
Pal14C_drt,14MCC03617.000,DAB_906,R2,B08,13,93,Drought,29,54,7.75,11.4,25,117.936,1046.682
Pal14C_drt,14MCC03623.000,SEC_060,R2,B08,14,93,Drought,33,59,12.75,11.4,22,176.904,763.6698837
Pal14C_drt,14MCC03627.000,AFR_298,R2,B08,14,91,Drought,32,60,13.5,11.4,34,140.616,827.2544651
Pal14C_drt,14MCC03629.000,SMC_101,R2,B08,14,90,Drought,36,59,19.75,11.4,20,226.8,650.5116279
Pal14C_drt,14MCC03631.000,SAB_618,R2,B08,14,89,Drought,31,58,9.75,11.4,34,172.368,997.6855814
Pal14C_drt,14MCC03633.000,DAB_937,R2,B08,14,88,Drought,29,52,6.25,11.4,31,117.936,1048.739023
Pal14C_drt,14MCC03635.000,GGR_016,R2,B08,14,87,Drought,35,59,8,11.4,30,63.504,393.9463256
Pal14C_drt,14MCC03637.000,SMC_157,R2,B08,14,86,Drought,35,60,18.75,12.5,20,276.696,782.005814
Pal14C_drt,14MCC03639.000,SEC_061,R2,B08,14,85,Drought,36,61,15.5,12.6,24,281.232,793.9172093
Pal14C_drt,14MCC03641.000,DAB_928,R2,B08,15,85,Drought,29,54,11.25,11.4,26,167.832,975.7674419
Pal14C_drt,14MCC03643.000,SMC_197,R2,B08,15,86,Drought,37,62,10.5,11.4,24,181.44,1044.334884
Pal14C_drt,14MCC03649.000,SCR_022,R2,B08,15,89,Drought,34,64,14.75,12.3,21,263.088,1117.86907
Pal14C_drt,14MCC03651.000,SMR_142,R2,B08,15,90,Drought,33,61,18.25,12.6,23,326.592,921.9683721
Pal14C_drt,14MCC03653.000,BFS_125,R2,B08,15,91,Drought,34,63,9.25,11.4,20,131.544,769.8893023
Pal14C_drt,14MCC03655.000,DAB_615,R2,B08,15,92,Drought,29,56,10,11.4,26,136.08,787.6465116
Pal14C_drt,14MCC03659.000,SAP_001-15,R2,B08,15,94,Drought,28,52,14,11.4,30,176.904,520.5983023
Pal14C_drt,14MCC03661.000,DAB_571,R2,B08,16,94,Drought,36,66,9.25,11.4,30,108.864,640.1034419
Pal14C_drt,14MCC03665.000,DAB_187,R2,B08,16,92,Drought,32,54,11,11.4,19,181.44,1050.195349
Pal14C_drt,14MCC03667.000,INB_835,R2,B08,16,91,Drought,32,63,9.75,11.4,13,158.76,916.8697674
Pal14C_drt,14MCC03671.000,SEN_122,R2,B08,16,89,Drought,35,60,9.75,11.4,17,181.44,1054.883721
Pal14C_drt,14MCC03673.000,DAB_917,R2,B08,16,88,Drought,29,60,9.5,11.4,29,167.832,967.0939535
Pal14C_drt,14MCC03675.000,BRB_264,R2,B08,16,87,Drought,29,58,8.5,11.4,22,77.112,712.7629535
Pal14C_drt,14MCC03677.000,SER_016,R2,B08,16,86,Drought,31,54,19.5,12.3,15,322.056,912.2839535
Pal14C_drt,14MCC03679.000,SEC_036,R2,B08,16,85,Drought,33,61,9,11.4,23,226.8,1293.697674
Pal14C_drt,14MCC03681.000,BFS_103,R2,B08,17,85,Drought,32,56,18.75,11.6,20,240.408,686.4362791
Pal14C_drt,14MCC03685.000,SMC_194,R2,B08,17,87,Drought,37,63,10.75,11.4,18,104.328,630.3486977
Pal14C_drt,14MCC03689.000,NCB_226,R2,B08,17,89,Drought,34,64,14.75,11.1,25,553.392,1589.035814
Pal14C_drt,14MCC03691.000,DAB_396,R2,B08,17,90,Drought,30,60,20.5,10.7,30,458.136,1321.432326
Pal14C_drt,14MCC03693.000,SMR_111,R2,B08,17,91,Drought,35,61,17.25,12.3,22,244.944,693.8497674
Pal14C_drt,14MCC03695.000,DAB_252,R2,B08,17,92,Drought,32,61,10.75,11.4,29,149.688,652.7093023
Pal14C_drt,14MCC03699.000,DAB_910,R2,B08,17,94,Drought,32,61,16.75,11.9,33,390.096,1110.06
Pal14C_drt,14MCC03701.000,BFS_112,R2,B08,18,94,Drought,34,64,18,11,25,521.64,1499.546512
Pal14C_drt,14MCC03703.000,SMN_057,R2,B08,18,93,Drought,33,61,14.25,11.7,24,281.232,802.0925581
Pal14C_drt,14MCC03705.000,DAB_366,R2,B08,18,92,Drought,30,59,16,11.4,26,226.8,973.5697674
Pal14C_drt,14MCC03707.000,ALB_252-03,R2,B08,18,91,Drought,37,66,20.25,11.4,19,217.728,626.6009302
Pal14C_drt,14MCC03709.000,TIO_CANELA_75,R2,B08,18,90,Drought,37,65,21.25,12.6,17,322.056,909.1632558
Pal14C_drt,14MCC03711.000,SER_028,R2,B08,18,89,Drought,34,63,20.5,12.4,18,444.528,1257.773023
Pal14C_drt,14MCC03715.000,KAT_B9,R2,B08,18,87,Drought,29,52,6,11.4,20,54.432,509.4033488
Pal14C_drt,14MCC03717.000,SMC_167,R2,B08,18,86,Drought,33,56,10.75,11.4,19,140.616,847.8745116
Pal14C_drt,14MCC03719.000,SEC_042,R2,B08,18,85,Drought,35,57,9.75,11.4,26,235.872,1371.348837
Pal14C_drt,14MCC03721.000,DAB_277,R2,B08,19,85,Drought,29,58,11,11.4,31,158.76,916.8697674
Pal14C_drt,14MCC03725.000,SMC_140,R2,B08,19,87,Drought,37,64,19.75,11.4,21,235.872,677.2939535
Pal14C_drt,14MCC03729.000,DAB_574,R2,B08,19,89,Drought,36,64,6.25,11.4,30,172.368,997.6855814
Pal14C_drt,14MCC03731.000,ACC_013,R2,B08,19,90,Drought,33,65,10,11.4,26,99.792,600.5570233
Pal14C_drt,14MCC03733.000,DAB_914,R2,B08,19,91,Drought,29,54,10,11.4,24,86.184,521.5022791
Pal14C_drt,14MCC03737.000,MAZ_026,R2,B08,19,93,Drought,32,64,9,11.4,25,86.184,524.2303256
Pal14C_drt,14MCC03739.000,GGR_018,R2,B08,19,94,Drought,35,63,20.75,12.4,23,426.384,1206.435349
Pal14C_drt,14MCC03741.000,SIN_525,R2,B08,20,94,Drought,30,64,9.75,11.4,15,113.4,672.122093
Pal14C_drt,14MCC03743.000,SER_385,R2,B08,20,93,Drought,40,65,19.75,12.6,28,340.2,960.3837209
Pal14C_drt,14MCC03745.000,ICA_CALIMA,R2,B08,20,92,Drought,31,60,9.25,11.4,30,127.008,748.0180465
Pal14C_drt,14MCC03749.000,SEC_058,R2,B08,20,90,Drought,34,59,18.75,12.8,20,254.016,715.4455814
Pal14C_drt,14MCC03751.000,LPA_643,R2,B08,20,89,Drought,33,66,7.25,11.4,25,113.4,672.7813953
Pal14C_drt,14MCC03753.000,DAN_001,R2,B08,20,88,Drought,29,54,10,11.4,28,127.008,751.3819535
Pal14C_drt,14MCC03755.000,DAB_935,R2,B08,20,87,Drought,28,54,15.75,11.4,25,176.904,522.0839302
Pal14C_drt,14MCC03757.000,SMR_139,R2,B08,20,86,Drought,34,56,10.75,11.4,21,213.192,1214.698605
Pal14C_drt,14MCC03759.000,SCR_040,R2,B08,20,85,Drought,33,56,10.25,11.4,24,190.512,1091.628837
Pal14C_drt,14MCC03761.000,SMN_064,R2,B08,21,85,Drought,39,65,10.75,12.1,22,240.408,1365.107442
Pal14C_drt,14MCC03765.000,DAB_589,R2,B08,21,87,Drought,29,58,3.75,11.4,23,49.896,943.7693023
Pal14C_drt,14MCC03767.000,NUA_289,R2,B08,21,88,Drought,35,66,3.75,11.4,19,22.68,436.8097674
Pal14C_drt,14MCC03769.000,AFR_298,R2,B08,21,89,Drought,31,63,12.75,11.4,29,140.616,827.1636279
Pal14C_drt,14MCC03771.000,SEC_053,R2,B08,21,90,Drought,39,65,19.25,12.7,21,276.696,780.2183721
Pal14C_drt,14MCC03775.000,DAB_384,R2,B08,21,92,Drought,33,61,10.5,11.4,26,95.256,575.228093
Pal14C_drt,14MCC03777.000,AFR_619,R2,B08,21,93,Drought,35,64,8,11.4,24,45.36,427.4476744
Pal14C_drt,14MCC03783.000,SMR_151,R2,B08,22,93,Drought,34,58,10.5,11.4,24,181.44,1040.818605
Pal14C_drt,14MCC03787.000,DAB_545,R2,B08,22,91,Drought,29,56,7.25,11.4,24,63.504,590.9810233
Pal14C_drt,14MCC03789.000,DAB_930,R2,B08,22,90,Drought,28,54,9.5,11.4,28,108.864,655.5047442
Pal14C_drt,14MCC03795.000,SER_095,R2,B08,22,87,Drought,31,61,12.5,11.4,19,158.76,936.2532558
Pal14C_drt,14MCC03799.000,SAP_001-15,R2,B08,22,85,Drought,28,52,19.75,10.4,28,263.088,761.3916279
Pal14C_drt,14MCC03803.000,SCR_069,R2,B08,23,86,Drought,34,61,10.25,11.4,18,136.08,796.9646512
Pal14C_drt,14MCC03805.000,DAB_927,R2,B08,23,87,Drought,30,63,7.25,11.4,22,77.112,714.332093
Pal14C_drt,14MCC03819.000,LPA_512,R2,B08,23,94,Drought,33,61,3,11.4,14,18.144,351.4872558
Pal14C_drt,14MCC03821.000,SCN_016,R2,B08,24,94,Drought,32,61,15.5,11.4,17,181.44,795.9097674
Pal14C_drt,14MCC03823.000,SER_382,R2,B08,24,93,Drought,36,62,12,11.4,19,117.936,706.2446512
Pal14C_drt,14MCC03829.000,SER_016,R2,B08,24,90,Drought,31,56,19.75,11.1,17,276.696,794.517907
Pal14C_drt,14MCC03831.000,ALB_252-10,R2,B08,24,89,Drought,36,65,8.5,11.4,16,81.648,503.6014884
Pal14C_drt,14MCC03833.000,COS_016,R2,B08,24,88,Drought,32,54,7.75,11.4,22,49.896,470.6759302
Pal14C_drt,14MCC03835.000,DAD_019,R2,B08,24,87,Drought,33,61,3.5,11.4,18,18.144,350.115907
Pal14C_drt,14MCC03837.000,BFS_140,R2,B08,24,86,Drought,35,59,18.25,10.8,21,244.944,705.7172093
Pal14C_drt,14MCC03839.000,SMC_187,R2,B08,24,85,Drought,39,66,10,11.4,27,172.368,508.5301395
Pal14C_drt,14MCC03841.000,SAB_712,R2,B09,1,97,Drought,30,58,11,11.4,24,199.584,877.047907
Pal14C_drt,14MCC03845.000,DAB_602,R2,B09,1,99,Drought,32,59,10,11.4,32,181.44,1050.195349
Pal14C_drt,14MCC03847.000,DAB_609,R2,B09,1,100,Drought,32,60,9,11.4,27,176.904,1039.710977
Pal14C_drt,14MCC03849.000,SCN_018,R2,B09,1,101,Drought,32,59,16.5,10.8,22,630.504,1816.568372
Pal14C_drt,14MCC03851.000,SER_351,R2,B09,1,102,Drought,34,61,19.75,10.9,20,435.456,1253.20186
Pal14C_drt,14MCC03853.000,SEC_055,R2,B09,1,103,Drought,36,63,16,12.5,23,439.992,1243.517442
Pal14C_drt,14MCC03857.000,DAB_572,R2,B09,1,105,Drought,31,64,4.25,11.4,29,172.368,1484.836744
Pal14C_drt,14MCC03859.000,SCR_023,R2,B09,1,106,Drought,31,58,13,10.8,24,394.632,1705.483256
Pal14C_drt,14MCC03861.000,DAB_596,R2,B09,2,106,Drought,29,58,5.75,11.4,27,63.504,593.257814
Pal14C_drt,14MCC03863.000,SEC_062,R2,B09,2,105,Drought,34,59,2.75,11.4,23,72.576,1353.345488
Pal14C_drt,14MCC03865.000,GGR_029,R2,B09,2,104,Drought,33,65,16.5,11.4,19,154.224,445.3367442
Pal14C_drt,14MCC03867.000,SMR_137,R2,B09,2,103,Drought,33,57,18,11.5,24,453.6,1296.627907
Pal14C_drt,14MCC03871.000,TIO_CANELA_75,R2,B09,2,101,Drought,37,63,18,11.3,16,417.312,1195.593488
Pal14C_drt,14MCC03877.000,BFS_124,R2,B09,2,98,Drought,32,61,8.25,12.4,23,340.2,1925.162791
Pal14C_drt,14MCC03879.000,ACC_011,R2,B09,2,97,Drought,29,60,10,11.4,35,231.336,1325.549302
Pal14C_drt,14MCC03881.000,SMC_140,R2,B09,3,97,Drought,37,63,19.5,12.4,23,294.84,834.2372093
Pal14C_drt,14MCC03893.000,SCR_002,R2,B09,3,103,Drought,32,58,9.5,11.4,21,163.296,949.3953488
Pal14C_drt,14MCC03897.000,SEC_045,R2,B09,3,105,Drought,33,64,3.75,11.4,18,22.68,436.1504651
Pal14C_drt,14MCC03899.000,SMC_165,R2,B09,3,106,Drought,32,57,5.75,11.4,20,68.04,640.4462791
Pal14C_drt,14MCC03903.000,ICA_CALIMA,R2,B09,4,105,Drought,32,63,8,11.4,23,40.824,386.4434651
Pal14C_drt,14MCC03905.000,MAZ_048,R2,B09,4,104,Drought,33,65,7.5,11.4,23,58.968,552.1964651
Pal14C_drt,14MCC03907.000,BFS_067,R2,B09,4,103,Drought,37,63,7.5,11.4,20,176.904,1030.797209
Pal14C_drt,14MCC03913.000,DAB_525,R2,B09,4,100,Drought,29,57,20,10.8,28,272.16,784.1302326
Pal14C_drt,14MCC03915.000,SMC_171,R2,B09,4,99,Drought,37,64,21.25,11.4,18,299.376,856.7413953
Pal14C_drt,14MCC03917.000,ACC_022,R2,B09,4,98,Drought,33,60,10.75,11.4,24,149.688,882.5596744
Pal14C_drt,14MCC03919.000,TIO_CANELA_75,R2,B09,4,97,Drought,37,63,16.75,12.2,17,272.16,771.8232558
