GID,Location,Country,Year,Season,Trait,BLUPs
2972293,Chokwe,Mozambique,2020,Wet,YLD,6.232
2972309,Chokwe,Mozambique,2020,Wet,YLD,5.9892
2972722,Chokwe,Mozambique,2020,Wet,YLD,5.7311
2972796,Chokwe,Mozambique,2020,Wet,YLD,5.9831
300034581,Chokwe,Mozambique,2020,Wet,YLD,6.4116
300035917,Chokwe,Mozambique,2020,Wet,YLD,6.0048
300038124,Chokwe,Mozambique,2020,Wet,YLD,6.2891
300038265,Chokwe,Mozambique,2020,Wet,YLD,6.0139
300038266,Chokwe,Mozambique,2020,Wet,YLD,5.7446
300038744,Chokwe,Mozambique,2020,Wet,YLD,6.0806
300039577,Chokwe,Mozambique,2020,Wet,YLD,5.8371
300040799,Chokwe,Mozambique,2020,Wet,YLD,6.0848
300080634,Chokwe,Mozambique,2020,Wet,YLD,5.7487
300166640,Chokwe,Mozambique,2020,Wet,YLD,6.0036
300166641,Chokwe,Mozambique,2020,Wet,YLD,5.9927
300172737,Chokwe,Mozambique,2020,Wet,YLD,6.4213
300173154,Chokwe,Mozambique,2020,Wet,YLD,5.9636
300174086,Chokwe,Mozambique,2020,Wet,YLD,5.9299
300174380,Chokwe,Mozambique,2020,Wet,YLD,6.1294
300252036,Chokwe,Mozambique,2020,Wet,YLD,5.8291
300258387,Chokwe,Mozambique,2020,Wet,YLD,5.4201
300266828,Chokwe,Mozambique,2020,Wet,YLD,5.6995
300266831,Chokwe,Mozambique,2020,Wet,YLD,5.9785
300266832,Chokwe,Mozambique,2020,Wet,YLD,5.881
300266835,Chokwe,Mozambique,2020,Wet,YLD,6.2866
300266839,Chokwe,Mozambique,2020,Wet,YLD,6.3704
300266846,Chokwe,Mozambique,2020,Wet,YLD,5.4168
300266848,Chokwe,Mozambique,2020,Wet,YLD,5.7875
300279864,Chokwe,Mozambique,2020,Wet,YLD,5.8362
300287234,Chokwe,Mozambique,2020,Wet,YLD,5.8466
300293456,Chokwe,Mozambique,2020,Wet,YLD,6.278
300293539,Chokwe,Mozambique,2020,Wet,YLD,6.4267
300293562,Chokwe,Mozambique,2020,Wet,YLD,5.7672
300294018,Chokwe,Mozambique,2020,Wet,YLD,5.7475
300294074,Chokwe,Mozambique,2020,Wet,YLD,6.174
300294080,Chokwe,Mozambique,2020,Wet,YLD,6.3199
300296708,Chokwe,Mozambique,2020,Wet,YLD,6.2959
300431704,Chokwe,Mozambique,2020,Wet,YLD,6.2832
300764175,Chokwe,Mozambique,2020,Wet,YLD,6.5412
300764179,Chokwe,Mozambique,2020,Wet,YLD,5.2405
300764184,Chokwe,Mozambique,2020,Wet,YLD,5.741
3022947,Chokwe,Mozambique,2020,Wet,YLD,6.4443
3173051,Chokwe,Mozambique,2020,Wet,YLD,5.6434
3272808,Chokwe,Mozambique,2020,Wet,YLD,5.8125
3423716,Chokwe,Mozambique,2020,Wet,YLD,6.4749
3425601,Chokwe,Mozambique,2020,Wet,YLD,6.2002
3425772,Chokwe,Mozambique,2020,Wet,YLD,6.0915
3425923,Chokwe,Mozambique,2020,Wet,YLD,5.9252
3426973,Chokwe,Mozambique,2020,Wet,YLD,5.5948
3427347,Chokwe,Mozambique,2020,Wet,YLD,6.2772
3523215,Chokwe,Mozambique,2020,Wet,YLD,5.887
3592078,Chokwe,Mozambique,2020,Wet,YLD,6.0067
3592657,Chokwe,Mozambique,2020,Wet,YLD,6.3443
3593039,Chokwe,Mozambique,2020,Wet,YLD,6.0512
3658769,Chokwe,Mozambique,2020,Wet,YLD,5.9613
3806774,Chokwe,Mozambique,2020,Wet,YLD,6.0489
3806855,Chokwe,Mozambique,2020,Wet,YLD,5.8513
4016512,Chokwe,Mozambique,2020,Wet,YLD,6.3804
4016513,Chokwe,Mozambique,2020,Wet,YLD,6.277
4189053,Chokwe,Mozambique,2020,Wet,YLD,5.8295
4193103,Chokwe,Mozambique,2020,Wet,YLD,5.9953
4214820,Chokwe,Mozambique,2020,Wet,YLD,6.0337
4220423,Chokwe,Mozambique,2020,Wet,YLD,4.4394
4226523,Chokwe,Mozambique,2020,Wet,YLD,5.9258
4228927,Chokwe,Mozambique,2020,Wet,YLD,5.9608
4229118,Chokwe,Mozambique,2020,Wet,YLD,5.921
4229178,Chokwe,Mozambique,2020,Wet,YLD,5.1325
4609623,Chokwe,Mozambique,2020,Wet,YLD,6.5206
4789041,Chokwe,Mozambique,2020,Wet,YLD,6.3375
4789051,Chokwe,Mozambique,2020,Wet,YLD,6.337
4789056,Chokwe,Mozambique,2020,Wet,YLD,6.0637
4789719,Chokwe,Mozambique,2020,Wet,YLD,6.3418
4789765,Chokwe,Mozambique,2020,Wet,YLD,6.0974
4789819,Chokwe,Mozambique,2020,Wet,YLD,6.508
4815752,Chokwe,Mozambique,2020,Wet,YLD,6.2206
4815880,Chokwe,Mozambique,2020,Wet,YLD,6.2248
4016512,Chokwe,Mozambique,2020,Wet,YLD,6.107
1253957,Chokwe,Mozambique,2020,Wet,DTF,116.1071
1384968,Chokwe,Mozambique,2020,Wet,DTF,120.9106
1401800,Chokwe,Mozambique,2020,Wet,DTF,120.5296
2337754,Chokwe,Mozambique,2020,Wet,DTF,123.3829
2451001,Chokwe,Mozambique,2020,Wet,DTF,118.0699
2642849,Chokwe,Mozambique,2020,Wet,DTF,116.0724
2696701,Chokwe,Mozambique,2020,Wet,DTF,116.1634
2697338,Chokwe,Mozambique,2020,Wet,DTF,120.8059
2697419,Chokwe,Mozambique,2020,Wet,DTF,120.9143
2697451,Chokwe,Mozambique,2020,Wet,DTF,119.495
2697797,Chokwe,Mozambique,2020,Wet,DTF,121.453
2858722,Chokwe,Mozambique,2020,Wet,DTF,115.6954
2971736,Chokwe,Mozambique,2020,Wet,DTF,114.095
2972293,Chokwe,Mozambique,2020,Wet,DTF,120.9659
2972309,Chokwe,Mozambique,2020,Wet,DTF,124.591
2972722,Chokwe,Mozambique,2020,Wet,DTF,117.0617
2972796,Chokwe,Mozambique,2020,Wet,DTF,120.7912
300034581,Chokwe,Mozambique,2020,Wet,DTF,118.4974
300035917,Chokwe,Mozambique,2020,Wet,DTF,117.4732
300038124,Chokwe,Mozambique,2020,Wet,DTF,122.6668
300038265,Chokwe,Mozambique,2020,Wet,DTF,117.3361
300038266,Chokwe,Mozambique,2020,Wet,DTF,117.5451
300038744,Chokwe,Mozambique,2020,Wet,DTF,116.4307
300039577,Chokwe,Mozambique,2020,Wet,DTF,118.9322
300040799,Chokwe,Mozambique,2020,Wet,DTF,119.0121
300080634,Chokwe,Mozambique,2020,Wet,DTF,125.5889
300166640,Chokwe,Mozambique,2020,Wet,DTF,125.1244
300166641,Chokwe,Mozambique,2020,Wet,DTF,121.0335
300172737,Chokwe,Mozambique,2020,Wet,DTF,120.7503
300173154,Chokwe,Mozambique,2020,Wet,DTF,113.2397
300174086,Chokwe,Mozambique,2020,Wet,DTF,113.2938
300174380,Chokwe,Mozambique,2020,Wet,DTF,125.5328
300252036,Chokwe,Mozambique,2020,Wet,DTF,112.6862
300258387,Chokwe,Mozambique,2020,Wet,DTF,119.0705
300266828,Chokwe,Mozambique,2020,Wet,DTF,121.7626
300266831,Chokwe,Mozambique,2020,Wet,DTF,121.3084
300266832,Chokwe,Mozambique,2020,Wet,DTF,124.2005
300266835,Chokwe,Mozambique,2020,Wet,DTF,121.8162
300266839,Chokwe,Mozambique,2020,Wet,DTF,113.8108
300266846,Chokwe,Mozambique,2020,Wet,DTF,111.7987
300266848,Chokwe,Mozambique,2020,Wet,DTF,110.2857
300279864,Chokwe,Mozambique,2020,Wet,DTF,116.2101
300287234,Chokwe,Mozambique,2020,Wet,DTF,126.6019
300293456,Chokwe,Mozambique,2020,Wet,DTF,119.3959
300293539,Chokwe,Mozambique,2020,Wet,DTF,116.8611
300293562,Chokwe,Mozambique,2020,Wet,DTF,117.5778
300294018,Chokwe,Mozambique,2020,Wet,DTF,118.8287
300294074,Chokwe,Mozambique,2020,Wet,DTF,114.1598
300294080,Chokwe,Mozambique,2020,Wet,DTF,114.7613
300296708,Chokwe,Mozambique,2020,Wet,DTF,116.4315
300431704,Chokwe,Mozambique,2020,Wet,DTF,117.0075
300764175,Chokwe,Mozambique,2020,Wet,DTF,123.428
300764179,Chokwe,Mozambique,2020,Wet,DTF,116.1759
300764184,Chokwe,Mozambique,2020,Wet,DTF,116.0904
3022947,Chokwe,Mozambique,2020,Wet,DTF,124.6576
3173051,Chokwe,Mozambique,2020,Wet,DTF,123.8335
3272808,Chokwe,Mozambique,2020,Wet,DTF,118.3778
3423716,Chokwe,Mozambique,2020,Wet,DTF,116.1294
3425601,Chokwe,Mozambique,2020,Wet,DTF,124.7317
3425772,Chokwe,Mozambique,2020,Wet,DTF,119.908
3425923,Chokwe,Mozambique,2020,Wet,DTF,115.1787
3426973,Chokwe,Mozambique,2020,Wet,DTF,119.0389
3427347,Chokwe,Mozambique,2020,Wet,DTF,128.278
3523215,Chokwe,Mozambique,2020,Wet,DTF,121.6541
3592078,Chokwe,Mozambique,2020,Wet,DTF,116.0492
3592657,Chokwe,Mozambique,2020,Wet,DTF,117.5309
3593039,Chokwe,Mozambique,2020,Wet,DTF,116.0496
3658769,Chokwe,Mozambique,2020,Wet,DTF,119.2837
3806774,Chokwe,Mozambique,2020,Wet,DTF,118.1414
3806855,Chokwe,Mozambique,2020,Wet,DTF,117.4348
4016512,Chokwe,Mozambique,2020,Wet,DTF,112.5973
4016513,Chokwe,Mozambique,2020,Wet,DTF,117.0394
4189053,Chokwe,Mozambique,2020,Wet,DTF,118.4727
4193103,Chokwe,Mozambique,2020,Wet,DTF,117.8666
4214820,Chokwe,Mozambique,2020,Wet,DTF,116.6029
4220423,Chokwe,Mozambique,2020,Wet,DTF,106.5369
4226523,Chokwe,Mozambique,2020,Wet,DTF,113.1981
4228927,Chokwe,Mozambique,2020,Wet,DTF,116.1259
4229118,Chokwe,Mozambique,2020,Wet,DTF,111.792
4229178,Chokwe,Mozambique,2020,Wet,DTF,105.7168
4609623,Chokwe,Mozambique,2020,Wet,DTF,121.187
4789041,Chokwe,Mozambique,2020,Wet,DTF,119.9207
4789051,Chokwe,Mozambique,2020,Wet,DTF,116.1327
4789056,Chokwe,Mozambique,2020,Wet,DTF,116.0888
4789719,Chokwe,Mozambique,2020,Wet,DTF,112.8413
4789765,Chokwe,Mozambique,2020,Wet,DTF,113.6872
4789819,Chokwe,Mozambique,2020,Wet,DTF,113.3416
4815752,Chokwe,Mozambique,2020,Wet,DTF,117.801
4815880,Chokwe,Mozambique,2020,Wet,DTF,116.116
4016512,Chokwe,Mozambique,2020,Wet,DTF,119.3998
1253957,Chokwe,Mozambique,2020,Wet,HT,74.5987
1384968,Chokwe,Mozambique,2020,Wet,HT,76.6016
1401800,Chokwe,Mozambique,2020,Wet,HT,76.6074
2337754,Chokwe,Mozambique,2020,Wet,HT,82.7678
2451001,Chokwe,Mozambique,2020,Wet,HT,76.1376
2642849,Chokwe,Mozambique,2020,Wet,HT,76.8744
2696701,Chokwe,Mozambique,2020,Wet,HT,79.9541
2697338,Chokwe,Mozambique,2020,Wet,HT,85.0876
2697419,Chokwe,Mozambique,2020,Wet,HT,82.8202
2697451,Chokwe,Mozambique,2020,Wet,HT,79.8144
2697797,Chokwe,Mozambique,2020,Wet,HT,70.2315
2858722,Chokwe,Mozambique,2020,Wet,HT,74.9899
2971736,Chokwe,Mozambique,2020,Wet,HT,81.8494
2972293,Chokwe,Mozambique,2020,Wet,HT,79.699
2972309,Chokwe,Mozambique,2020,Wet,HT,73.3616
2972722,Chokwe,Mozambique,2020,Wet,HT,85.9062
2972796,Chokwe,Mozambique,2020,Wet,HT,91.0877
300034581,Chokwe,Mozambique,2020,Wet,HT,85.0316
300035917,Chokwe,Mozambique,2020,Wet,HT,76.7042
300038124,Chokwe,Mozambique,2020,Wet,HT,70.9007
300038265,Chokwe,Mozambique,2020,Wet,HT,80.6932
300038266,Chokwe,Mozambique,2020,Wet,HT,73.8202
300038744,Chokwe,Mozambique,2020,Wet,HT,79.1042
300039577,Chokwe,Mozambique,2020,Wet,HT,80.034
300040799,Chokwe,Mozambique,2020,Wet,HT,73.8703
300080634,Chokwe,Mozambique,2020,Wet,HT,73.351
300166640,Chokwe,Mozambique,2020,Wet,HT,73.7387
300166641,Chokwe,Mozambique,2020,Wet,HT,76.9618
300172737,Chokwe,Mozambique,2020,Wet,HT,75.4291
300173154,Chokwe,Mozambique,2020,Wet,HT,70.9421
300174086,Chokwe,Mozambique,2020,Wet,HT,75.4807
300174380,Chokwe,Mozambique,2020,Wet,HT,82.5339
300252036,Chokwe,Mozambique,2020,Wet,HT,82.3959
300258387,Chokwe,Mozambique,2020,Wet,HT,80.9206
300266828,Chokwe,Mozambique,2020,Wet,HT,92.8914
300266831,Chokwe,Mozambique,2020,Wet,HT,85.1336
300266832,Chokwe,Mozambique,2020,Wet,HT,77.113
300266835,Chokwe,Mozambique,2020,Wet,HT,71.5176
300266839,Chokwe,Mozambique,2020,Wet,HT,83.7531
300266846,Chokwe,Mozambique,2020,Wet,HT,90.172
300266848,Chokwe,Mozambique,2020,Wet,HT,86.2655
300279864,Chokwe,Mozambique,2020,Wet,HT,80.5126
300287234,Chokwe,Mozambique,2020,Wet,HT,87.9718
300293456,Chokwe,Mozambique,2020,Wet,HT,67.3685
300293539,Chokwe,Mozambique,2020,Wet,HT,80.3664
300293562,Chokwe,Mozambique,2020,Wet,HT,72.2551
300294018,Chokwe,Mozambique,2020,Wet,HT,78.5747
300294074,Chokwe,Mozambique,2020,Wet,HT,76.4166
300294080,Chokwe,Mozambique,2020,Wet,HT,80.4582
300296708,Chokwe,Mozambique,2020,Wet,HT,76.9178
300431704,Chokwe,Mozambique,2020,Wet,HT,79.2035
300764175,Chokwe,Mozambique,2020,Wet,HT,79.0356
300764179,Chokwe,Mozambique,2020,Wet,HT,86.8238
300764184,Chokwe,Mozambique,2020,Wet,HT,88.3999
3022947,Chokwe,Mozambique,2020,Wet,HT,92.7942
3173051,Chokwe,Mozambique,2020,Wet,HT,81.6891
3272808,Chokwe,Mozambique,2020,Wet,HT,88.0194
3423716,Chokwe,Mozambique,2020,Wet,HT,85.7844
3425601,Chokwe,Mozambique,2020,Wet,HT,85.1332
3425772,Chokwe,Mozambique,2020,Wet,HT,84.6769
3425923,Chokwe,Mozambique,2020,Wet,HT,80.8217
3426973,Chokwe,Mozambique,2020,Wet,HT,90.5557
3427347,Chokwe,Mozambique,2020,Wet,HT,85.116
3523215,Chokwe,Mozambique,2020,Wet,HT,77.3531
3592078,Chokwe,Mozambique,2020,Wet,HT,80.4489
3592657,Chokwe,Mozambique,2020,Wet,HT,86.8695
3593039,Chokwe,Mozambique,2020,Wet,HT,82.8308
3658769,Chokwe,Mozambique,2020,Wet,HT,72.4095
3806774,Chokwe,Mozambique,2020,Wet,HT,73.3952
3806855,Chokwe,Mozambique,2020,Wet,HT,70.5669
4016512,Chokwe,Mozambique,2020,Wet,HT,79.2531
4016513,Chokwe,Mozambique,2020,Wet,HT,90.4489
4189053,Chokwe,Mozambique,2020,Wet,HT,79.8293
4193103,Chokwe,Mozambique,2020,Wet,HT,80.1581
4214820,Chokwe,Mozambique,2020,Wet,HT,88.2278
4220423,Chokwe,Mozambique,2020,Wet,HT,77.9113
4226523,Chokwe,Mozambique,2020,Wet,HT,70.84
4228927,Chokwe,Mozambique,2020,Wet,HT,83.7908
4229118,Chokwe,Mozambique,2020,Wet,HT,76.9134
4229178,Chokwe,Mozambique,2020,Wet,HT,65.0636
4609623,Chokwe,Mozambique,2020,Wet,HT,79.3653
4789041,Chokwe,Mozambique,2020,Wet,HT,84.6899
4789051,Chokwe,Mozambique,2020,Wet,HT,75.5609
4789056,Chokwe,Mozambique,2020,Wet,HT,80.908
4789719,Chokwe,Mozambique,2020,Wet,HT,89.6143
4789765,Chokwe,Mozambique,2020,Wet,HT,87.0794
4789819,Chokwe,Mozambique,2020,Wet,HT,77.3019
4815752,Chokwe,Mozambique,2020,Wet,HT,80.3076
4815880,Chokwe,Mozambique,2020,Wet,HT,75.9642
4016512,Chokwe,Mozambique,2020,Wet,HT,76.6356
1253957,Maputo,Mozambique,2020,Wet,YLD,4.6885
1384968,Maputo,Mozambique,2020,Wet,YLD,4.254
1401800,Maputo,Mozambique,2020,Wet,YLD,4.8467
2337754,Maputo,Mozambique,2020,Wet,YLD,4.7504
2451001,Maputo,Mozambique,2020,Wet,YLD,4.9556
2642849,Maputo,Mozambique,2020,Wet,YLD,4.7671
2696701,Maputo,Mozambique,2020,Wet,YLD,4.9897
2697338,Maputo,Mozambique,2020,Wet,YLD,4.7968
2697419,Maputo,Mozambique,2020,Wet,YLD,4.1768
2697451,Maputo,Mozambique,2020,Wet,YLD,4.9968
2697797,Maputo,Mozambique,2020,Wet,YLD,5.0753
2858722,Maputo,Mozambique,2020,Wet,YLD,4.5399
2971736,Maputo,Mozambique,2020,Wet,YLD,4.5361
2972293,Maputo,Mozambique,2020,Wet,YLD,4.9855
2972309,Maputo,Mozambique,2020,Wet,YLD,4.6963
2972722,Maputo,Mozambique,2020,Wet,YLD,4.164
2972796,Maputo,Mozambique,2020,Wet,YLD,4.9283
300034581,Maputo,Mozambique,2020,Wet,YLD,5.0838
300035917,Maputo,Mozambique,2020,Wet,YLD,4.7982
300038124,Maputo,Mozambique,2020,Wet,YLD,4.9966
300038265,Maputo,Mozambique,2020,Wet,YLD,4.6134
300038266,Maputo,Mozambique,2020,Wet,YLD,5.0136
300038744,Maputo,Mozambique,2020,Wet,YLD,5.055
300039577,Maputo,Mozambique,2020,Wet,YLD,4.6908
300040799,Maputo,Mozambique,2020,Wet,YLD,4.7573
300080634,Maputo,Mozambique,2020,Wet,YLD,4.16
300166640,Maputo,Mozambique,2020,Wet,YLD,4.722
300166641,Maputo,Mozambique,2020,Wet,YLD,4.3993
300172737,Maputo,Mozambique,2020,Wet,YLD,4.7595
300173154,Maputo,Mozambique,2020,Wet,YLD,4.9709
300174086,Maputo,Mozambique,2020,Wet,YLD,4.3913
300174380,Maputo,Mozambique,2020,Wet,YLD,4.4724
300252036,Maputo,Mozambique,2020,Wet,YLD,4.9258
300258387,Maputo,Mozambique,2020,Wet,YLD,4.8706
300266828,Maputo,Mozambique,2020,Wet,YLD,4.6185
300266831,Maputo,Mozambique,2020,Wet,YLD,4.1388
300266832,Maputo,Mozambique,2020,Wet,YLD,4.9197
300266835,Maputo,Mozambique,2020,Wet,YLD,4.5304
300266839,Maputo,Mozambique,2020,Wet,YLD,4.0701
300266846,Maputo,Mozambique,2020,Wet,YLD,4.8536
300266848,Maputo,Mozambique,2020,Wet,YLD,5.1476
300279864,Maputo,Mozambique,2020,Wet,YLD,4.6561
300287234,Maputo,Mozambique,2020,Wet,YLD,4.7097
300293456,Maputo,Mozambique,2020,Wet,YLD,4.7594
300293539,Maputo,Mozambique,2020,Wet,YLD,4.253
300293562,Maputo,Mozambique,2020,Wet,YLD,4.4691
300294018,Maputo,Mozambique,2020,Wet,YLD,4.4895
300294074,Maputo,Mozambique,2020,Wet,YLD,4.0079
300294080,Maputo,Mozambique,2020,Wet,YLD,4.684
300296708,Maputo,Mozambique,2020,Wet,YLD,4.5734
300431704,Maputo,Mozambique,2020,Wet,YLD,5.1353
300764175,Maputo,Mozambique,2020,Wet,YLD,4.9351
300764179,Maputo,Mozambique,2020,Wet,YLD,4.3588
300764184,Maputo,Mozambique,2020,Wet,YLD,4.4099
3022947,Maputo,Mozambique,2020,Wet,YLD,4.7687
3173051,Maputo,Mozambique,2020,Wet,YLD,4.776
3272808,Maputo,Mozambique,2020,Wet,YLD,4.6284
3423716,Maputo,Mozambique,2020,Wet,YLD,4.7863
3425601,Maputo,Mozambique,2020,Wet,YLD,4.6492
3425772,Maputo,Mozambique,2020,Wet,YLD,5.3558
3425923,Maputo,Mozambique,2020,Wet,YLD,4.701
3426973,Maputo,Mozambique,2020,Wet,YLD,4.517
3427347,Maputo,Mozambique,2020,Wet,YLD,4.5149
3523215,Maputo,Mozambique,2020,Wet,YLD,4.1462
3592078,Maputo,Mozambique,2020,Wet,YLD,4.5062
3592657,Maputo,Mozambique,2020,Wet,YLD,4.979
3593039,Maputo,Mozambique,2020,Wet,YLD,5.3988
3658769,Maputo,Mozambique,2020,Wet,YLD,4.587
3806774,Maputo,Mozambique,2020,Wet,YLD,4.7621
3806855,Maputo,Mozambique,2020,Wet,YLD,4.8037
4016512,Maputo,Mozambique,2020,Wet,YLD,4.6891
4016513,Maputo,Mozambique,2020,Wet,YLD,4.2997
4189053,Maputo,Mozambique,2020,Wet,YLD,4.8347
4193103,Maputo,Mozambique,2020,Wet,YLD,4.838
4214820,Maputo,Mozambique,2020,Wet,YLD,5.1837
4220423,Maputo,Mozambique,2020,Wet,YLD,4.9695
4226523,Maputo,Mozambique,2020,Wet,YLD,4.7026
4228927,Maputo,Mozambique,2020,Wet,YLD,5.0036
4229118,Maputo,Mozambique,2020,Wet,YLD,4.7553
4229178,Maputo,Mozambique,2020,Wet,YLD,4.0929
4609623,Maputo,Mozambique,2020,Wet,YLD,4.7604
4789041,Maputo,Mozambique,2020,Wet,YLD,4.0832
4789051,Maputo,Mozambique,2020,Wet,YLD,4.8248
4789056,Maputo,Mozambique,2020,Wet,YLD,5.2006
4789719,Maputo,Mozambique,2020,Wet,YLD,5.1916
4789765,Maputo,Mozambique,2020,Wet,YLD,3.7449
4789819,Maputo,Mozambique,2020,Wet,YLD,4.701
4815752,Maputo,Mozambique,2020,Wet,YLD,4.7664
4815880,Maputo,Mozambique,2020,Wet,YLD,4.9094
4016512,Maputo,Mozambique,2020,Wet,YLD,4.8656
1253957,Maputo,Mozambique,2020,Wet,DTF,112.2398
1384968,Maputo,Mozambique,2020,Wet,DTF,118.9821
1401800,Maputo,Mozambique,2020,Wet,DTF,112.0126
2337754,Maputo,Mozambique,2020,Wet,DTF,113.0696
2451001,Maputo,Mozambique,2020,Wet,DTF,104.5683
2642849,Maputo,Mozambique,2020,Wet,DTF,111.0978
2696701,Maputo,Mozambique,2020,Wet,DTF,107.7233
2697338,Maputo,Mozambique,2020,Wet,DTF,116.3692
2697419,Maputo,Mozambique,2020,Wet,DTF,108.6745
2697451,Maputo,Mozambique,2020,Wet,DTF,115.0904
2697797,Maputo,Mozambique,2020,Wet,DTF,102.2217
2858722,Maputo,Mozambique,2020,Wet,DTF,102.0512
2971736,Maputo,Mozambique,2020,Wet,DTF,105.1067
2972293,Maputo,Mozambique,2020,Wet,DTF,111.8628
2972309,Maputo,Mozambique,2020,Wet,DTF,119.3637
2972722,Maputo,Mozambique,2020,Wet,DTF,115.7714
2972796,Maputo,Mozambique,2020,Wet,DTF,115.8267
300034581,Maputo,Mozambique,2020,Wet,DTF,109.0686
300035917,Maputo,Mozambique,2020,Wet,DTF,106.1663
300038124,Maputo,Mozambique,2020,Wet,DTF,108.2785
300038265,Maputo,Mozambique,2020,Wet,DTF,104.0212
300038266,Maputo,Mozambique,2020,Wet,DTF,106.0794
300038744,Maputo,Mozambique,2020,Wet,DTF,103.4271
300039577,Maputo,Mozambique,2020,Wet,DTF,107.0333
300040799,Maputo,Mozambique,2020,Wet,DTF,107.2991
300080634,Maputo,Mozambique,2020,Wet,DTF,111.7281
300166640,Maputo,Mozambique,2020,Wet,DTF,111.1832
300166641,Maputo,Mozambique,2020,Wet,DTF,108.7444
300172737,Maputo,Mozambique,2020,Wet,DTF,103.8365
300173154,Maputo,Mozambique,2020,Wet,DTF,98.9106
300174086,Maputo,Mozambique,2020,Wet,DTF,98.2498
300174380,Maputo,Mozambique,2020,Wet,DTF,104.8106
300252036,Maputo,Mozambique,2020,Wet,DTF,93.9853
300258387,Maputo,Mozambique,2020,Wet,DTF,107.3804
300266828,Maputo,Mozambique,2020,Wet,DTF,119.6504
300266831,Maputo,Mozambique,2020,Wet,DTF,119.3504
300266832,Maputo,Mozambique,2020,Wet,DTF,105.8941
300266835,Maputo,Mozambique,2020,Wet,DTF,112.691
300266839,Maputo,Mozambique,2020,Wet,DTF,123.9066
300266846,Maputo,Mozambique,2020,Wet,DTF,109.7553
300266848,Maputo,Mozambique,2020,Wet,DTF,100.2055
300279864,Maputo,Mozambique,2020,Wet,DTF,106.949
300287234,Maputo,Mozambique,2020,Wet,DTF,121.0111
300293456,Maputo,Mozambique,2020,Wet,DTF,106.1553
300293539,Maputo,Mozambique,2020,Wet,DTF,108.9853
300293562,Maputo,Mozambique,2020,Wet,DTF,103.1369
300294018,Maputo,Mozambique,2020,Wet,DTF,104.1205
300294074,Maputo,Mozambique,2020,Wet,DTF,103.5595
300294080,Maputo,Mozambique,2020,Wet,DTF,100.7004
300296708,Maputo,Mozambique,2020,Wet,DTF,103.69
300431704,Maputo,Mozambique,2020,Wet,DTF,108.1806
300764175,Maputo,Mozambique,2020,Wet,DTF,121.6981
300764179,Maputo,Mozambique,2020,Wet,DTF,103.1904
300764184,Maputo,Mozambique,2020,Wet,DTF,108.2606
3022947,Maputo,Mozambique,2020,Wet,DTF,123.8315
3173051,Maputo,Mozambique,2020,Wet,DTF,110.6994
3272808,Maputo,Mozambique,2020,Wet,DTF,114.4688
3423716,Maputo,Mozambique,2020,Wet,DTF,106.4877
3425601,Maputo,Mozambique,2020,Wet,DTF,115.5144
3425772,Maputo,Mozambique,2020,Wet,DTF,98.601
3425923,Maputo,Mozambique,2020,Wet,DTF,99.823
3426973,Maputo,Mozambique,2020,Wet,DTF,119.4537
3427347,Maputo,Mozambique,2020,Wet,DTF,94.8385
3523215,Maputo,Mozambique,2020,Wet,DTF,115.908
3592078,Maputo,Mozambique,2020,Wet,DTF,96.6982
3592657,Maputo,Mozambique,2020,Wet,DTF,111.3278
3593039,Maputo,Mozambique,2020,Wet,DTF,100.564
3658769,Maputo,Mozambique,2020,Wet,DTF,109.9332
3806774,Maputo,Mozambique,2020,Wet,DTF,100.9343
3806855,Maputo,Mozambique,2020,Wet,DTF,111.9771
4016512,Maputo,Mozambique,2020,Wet,DTF,99.7671
4016513,Maputo,Mozambique,2020,Wet,DTF,111.4267
4189053,Maputo,Mozambique,2020,Wet,DTF,105.4957
4193103,Maputo,Mozambique,2020,Wet,DTF,102.6707
4214820,Maputo,Mozambique,2020,Wet,DTF,104.4855
4220423,Maputo,Mozambique,2020,Wet,DTF,98.379
4226523,Maputo,Mozambique,2020,Wet,DTF,105.1134
4228927,Maputo,Mozambique,2020,Wet,DTF,103.2344
4229118,Maputo,Mozambique,2020,Wet,DTF,110.3906
4229178,Maputo,Mozambique,2020,Wet,DTF,91.5481
4609623,Maputo,Mozambique,2020,Wet,DTF,105.9709
4789041,Maputo,Mozambique,2020,Wet,DTF,110.1219
4789051,Maputo,Mozambique,2020,Wet,DTF,103.0297
4789056,Maputo,Mozambique,2020,Wet,DTF,98.8936
4789719,Maputo,Mozambique,2020,Wet,DTF,100.5357
4789765,Maputo,Mozambique,2020,Wet,DTF,103.6063
4789819,Maputo,Mozambique,2020,Wet,DTF,99.3084
4815752,Maputo,Mozambique,2020,Wet,DTF,108.3848
4815880,Maputo,Mozambique,2020,Wet,DTF,100.2076
4016512,Maputo,Mozambique,2020,Wet,DTF,110.592
1253957,Maputo,Mozambique,2020,Wet,HT,76.101
1384968,Maputo,Mozambique,2020,Wet,HT,87.1622
1401800,Maputo,Mozambique,2020,Wet,HT,78.6942
2337754,Maputo,Mozambique,2020,Wet,HT,79.7596
2451001,Maputo,Mozambique,2020,Wet,HT,77.2536
2642849,Maputo,Mozambique,2020,Wet,HT,81.0172
2696701,Maputo,Mozambique,2020,Wet,HT,80.712
2697338,Maputo,Mozambique,2020,Wet,HT,84.6463
2697419,Maputo,Mozambique,2020,Wet,HT,75.0709
2697451,Maputo,Mozambique,2020,Wet,HT,73.2201
